id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1370755388895821825,1370755388895821825,2021-03-14 02:15:26 AUS Eastern Daylight Time,2021-03-14,02:15:26,+1100,1110910761507934208,rtsnydercut,#SnyderCut MARCH 18TH,,Thank you to Q Muharib for your generosity! You are a hero!   https://t.co/Q9cyhw2uvq  https://t.co/KHaoYV6AeF,en,[],['https://afsp.donordrive.com/index.cfm?fuseaction=donordrive.personalcampaign&participantid=2389895'],['https://pbs.twimg.com/media/EwXmvyKWEAAQpfS.jpg'],0,5,38,[],[],https://twitter.com/RTSnyderCut/status/1370755388895821825,False,,1,https://pbs.twimg.com/media/EwXmvyKWEAAQpfS.jpg,,,,,,,[],,,,
1370755358801596424,1370755358801596424,2021-03-14 02:15:19 AUS Eastern Daylight Time,2021-03-14,02:15:19,+1100,2299097479,louxcx_,𝕷 𝕺 𝖀 is covering Berlinale 71 fuk yea,,"From what I know, SNYDER CUT is faaaar different from what we’ve seen in comic book films as of late.   Now that...that is genuinely interesting seeing how CBMs have gotten homogenized (looking at you, MCU).",en,[],[],[],1,2,1,[],[],https://twitter.com/louXCX_/status/1370755358801596424,False,,0,,,,,,,,[],,,,
1370755323078832135,1370755323078832135,2021-03-14 02:15:11 AUS Eastern Daylight Time,2021-03-14,02:15:11,+1100,816375164,reasonsimbroke,Reasons I'm Broke 🎙️ Podcast #AssociateProducer,,💐 @ManUnited0710 #SnyderCut   https://t.co/wpAYwAgRlv,und,"[{'screen_name': 'manunited0710', 'name': 'manu', 'id': '4034391977'}]",['https://twitter.com/LiveLoveLupe/status/1370498776364879881?s=19'],[],0,0,1,['snydercut'],[],https://twitter.com/ReasonsImBroke/status/1370755323078832135,False,https://twitter.com/LiveLoveLupe/status/1370498776364879881?s=19,0,,,,,,,,[],,,,
1370755312412733443,1370691601484374018,2021-03-14 02:15:08 AUS Eastern Daylight Time,2021-03-14,02:15:08,+1100,1222273559457865730,jonnada95,Jon Nada,,@ZackSnyders_JL @DiscussingFilm point out how tone deaf it is when the Snyder Cut is ostensibly built on being a fan service movie?,en,[],[],[],1,0,0,[],[],https://twitter.com/JonNada95/status/1370755312412733443,False,,0,,,,,,,,"[{'screen_name': 'ZackSnyders_JL', 'name': 'Ω Zactivated Snyder’s PΩwer Ω 👊🏼 //#TeamKong//', 'id': '1228638394105892865'}, {'screen_name': 'DiscussingFilm', 'name': 'DiscussingFilm', 'id': '780460754910732288'}]",,,,
1370755291952873473,1370755291952873473,2021-03-14 02:15:03 AUS Eastern Daylight Time,2021-03-14,02:15:03,+1100,1279508976519045120,thecbmlover,The cbm guy Snyder cut hype,,Nah,und,[],[],[],0,0,1,[],[],https://twitter.com/thecbmlover/status/1370755291952873473,False,https://twitter.com/jason__elliott/status/1370750179230560265,0,,,,,,,,[],,,,
1370755248701255683,1370755248701255683,2021-03-14 02:14:53 AUS Eastern Daylight Time,2021-03-14,02:14:53,+1100,48890883,1nserttranstv,informasi selebriti,,Darkseid &amp; Steppenwolf Jadi Sorotan di 'Justice League' Snyder Cut  https://t.co/Yqkr9zGPyt,in,[],['https://www.insertlive.com/film-dan-musik/20210312173937-25-198166/darkseid-steppenwolf-jadi-sorotan-di-justice-league-snyder-cut?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1615647481'],[],0,0,1,[],[],https://twitter.com/1nserttranstv/status/1370755248701255683,False,,0,,,,,,,,[],,,,
1370755064596471810,1370739621987028992,2021-03-14 02:14:09 AUS Eastern Daylight Time,2021-03-14,02:14:09,+1100,1279508976519045120,thecbmlover,The cbm guy Snyder cut hype,,@theSNYDERVERSE @khan250101  https://t.co/uv6sYus06T,und,[],[],['https://pbs.twimg.com/media/EwXmdtUWgAErXbP.jpg'],0,0,2,[],[],https://twitter.com/thecbmlover/status/1370755064596471810,False,,1,https://pbs.twimg.com/media/EwXmdtUWgAErXbP.jpg,,,,,,,"[{'screen_name': 'theSNYDERVERSE', 'name': '𝗠𝗘𝗥𝗖Ʊ𝗥𝗬 | ZSJL in TWO days', 'id': '1184812279377940481'}]",,,,
1370755062847377413,1370755062847377413,2021-03-14 02:14:09 AUS Eastern Daylight Time,2021-03-14,02:14:09,+1100,1320806812845826050,pumpkin07908712,PVMPKYNKYNG #SnyderCut #TeamGodzilla,,#ZackSnydersJusticeLeague #SnyderCut #AFSP,und,[],[],[],0,0,0,"['zacksnydersjusticeleague', 'snydercut', 'afsp']",[],https://twitter.com/Pumpkin07908712/status/1370755062847377413,False,https://twitter.com/thenerdqueens/status/1370743597272862729,0,,,,,,,,[],,,,
1370755030647775256,1370755030647775256,2021-03-14 02:14:01 AUS Eastern Daylight Time,2021-03-14,02:14:01,+1100,982283982489509891,symphonycarmen,Carmen Ruiz #HenryCavillSuperman,,¿Estáis listos para lo que viene? 😉 #SnyderCut #ZackSnydersJusticeLeague #RestoreTheSnyderVerse,es,[],[],[],0,1,12,"['snydercut', 'zacksnydersjusticeleague', 'restorethesnyderverse']",[],https://twitter.com/SymphonyCarmen/status/1370755030647775256,False,https://twitter.com/ZSJLHispano/status/1370732206059106307,0,,,,,,,,[],,,,
1370755017179852804,1370755017179852804,2021-03-14 02:13:58 AUS Eastern Daylight Time,2021-03-14,02:13:58,+1100,1214459580530515968,lcsmarqs_,lucas #snydercut,,"poxa, Domingo podia ter matéria sobre o #SnyderCut no Fantástico né dona Globo????",pt,[],[],[],0,0,0,['snydercut'],[],https://twitter.com/lcsmarqs_/status/1370755017179852804,False,,0,,,,,,,,[],,,,
1370755004135473154,1370755004135473154,2021-03-14 02:13:55 AUS Eastern Daylight Time,2021-03-14,02:13:55,+1100,1231014059664764930,knight_barrera,Gerson Barrera,,This is the 💯 % true!!!! 💪🏼 #SnyderCut,en,[],[],[],0,0,1,['snydercut'],[],https://twitter.com/knight_barrera/status/1370755004135473154,False,https://twitter.com/thebatmarino/status/1370656008322740227,0,,,,,,,,[],,,,
1370754999584763905,1370715577174659083,2021-03-14 02:13:53 AUS Eastern Daylight Time,2021-03-14,02:13:53,+1100,977006677412188160,yourmoviefix94,YourMovieFix,,@HOUSEOFEL38 @ZackSnyder @snydercut @hbomax  https://t.co/qu8KrgiYsJ,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/EwXmZ42WgAEepFH.jpg'],0,0,0,[],[],https://twitter.com/YourMovieFix94/status/1370754999584763905,False,,1,https://pbs.twimg.com/tweet_video_thumb/EwXmZ42WgAEepFH.jpg,,,,,,,"[{'screen_name': 'HOUSEOFEL38', 'name': 'The Collector198 ⚒️', 'id': '1254181371171549185'}, {'screen_name': 'ZackSnyder', 'name': 'Zack Snyder', 'id': '17768307'}, {'screen_name': 'snydercut', 'name': ""Zack Snyder's Justice League"", 'id': '1261435037288783872'}]",,,,
1370754966458150921,1370752449586286592,2021-03-14 02:13:46 AUS Eastern Daylight Time,2021-03-14,02:13:46,+1100,3959277136,gabriel1mar,Gabriel Marques,,@Dc_da_depressao 🥳👏👏Agradeço essa mulher  se não fosse por ela junto com todos os fã que viram o que a Warner fez com o snyder não  estaria  tão pento do hoje do #SnyderCut,pt,[],[],[],0,0,0,['snydercut'],[],https://twitter.com/Gabriel1Mar/status/1370754966458150921,False,,0,,,,,,,,"[{'screen_name': 'Dc_da_depressao', 'name': 'DC da Depressão || #SnyderCut', 'id': '1076671335953297408'}]",,,,
1370754861176881160,1370754861176881160,2021-03-14 02:13:20 AUS Eastern Daylight Time,2021-03-14,02:13:20,+1100,2162627534,cris_arriagada,Cris Arriagada 🇨🇱 verá #ZackSnydersJusticeLeague,,"Empezamos el conteo de los últimos minutos! 5 días! Me siento muy nervioso, me siento como cuando era niño y se venía la Navidad!  #SnyderCut  #ZackSnydersJusticeLeague  #UsUnited  #AFSP",es,[],[],[],0,0,1,"['snydercut', 'zacksnydersjusticeleague', 'usunited', 'afsp']",[],https://twitter.com/Cris_Arriagada/status/1370754861176881160,False,https://twitter.com/TPZMickD/status/1370708482920439811,0,,,,,,,,[],,,,
1370754735238737924,1370754735238737924,2021-03-14 02:12:50 AUS Eastern Daylight Time,2021-03-14,02:12:50,+1100,1010139009119674369,dexterw04111758,Dexter Washington #TPZ #AssociateProducer,,Indeed it will 😉 #zacksnydersjusticeleague #snydercut #Afsp,en,[],[],[],0,1,11,"['zacksnydersjusticeleague', 'snydercut', 'afsp']",[],https://twitter.com/DexterW04111758/status/1370754735238737924,False,https://twitter.com/britishgq/status/1370564895482204167,0,,,,,,,,[],,,,
1370754733712015363,1370748043608330241,2021-03-14 02:12:50 AUS Eastern Daylight Time,2021-03-14,02:12:50,+1100,141806856,roverboby,Salud y pesetas. (Y tiempo para gastarlas.),,@Sturlunson Ya estaba pensando habían sacao un nuevo trailer del Snydercut.,es,[],[],[],1,0,0,[],[],https://twitter.com/Roverboby/status/1370754733712015363,False,,0,,,,,,,,"[{'screen_name': 'Sturlunson', 'name': 'Cary Acontecido', 'id': '2945601869'}]",,,,
1370754720843886594,1370750172355911685,2021-03-14 02:12:47 AUS Eastern Daylight Time,2021-03-14,02:12:47,+1100,1011625640024592386,c4llumb4ll,Callum is the Flash - Snyder Cut: March 18th,,@DiskoSlime @Fantastic4Shill Fuck you for this monstrosity,en,[],[],[],1,0,3,[],[],https://twitter.com/c4llumb4ll/status/1370754720843886594,False,,0,,,,,,,,"[{'screen_name': 'DiskoSlime', 'name': 'DiskoSlime', 'id': '1043024123864051712'}, {'screen_name': 'Fantastic4Shill', 'name': 'Damo', 'id': '1340964145852604418'}]",,,,
1370754671279812611,1370754671279812611,2021-03-14 02:12:35 AUS Eastern Daylight Time,2021-03-14,02:12:35,+1100,1244322509044027393,apenasumageek_a,Ana 🌵🏳‍🌈 || SNYDERCUT IS COMING,,Dcnautas fiz uma coisa agr só resta a vcs fazer a edição   Obs - so personagens do dceu  Obs - a Barbara é a Minerva e não a Gordon  https://t.co/fu9UqgVCaQ,pt,[],[],['https://pbs.twimg.com/media/EwXmG6cXAAMc_AN.jpg'],0,0,1,[],[],https://twitter.com/Apenasumageek_a/status/1370754671279812611,False,,1,https://pbs.twimg.com/media/EwXmG6cXAAMc_AN.jpg,,,,,,,[],,,,
